16,23,29,12,8,18,26,29,22,15,14,21,0,2,3,22,11,22,23,10,11,29,9,24,10,22,2,22,27,24,20,6,19,17,26,22,19,13,9,27
16,26,1,2,17,25,21,24,9,6,4,20,12,8,28,25,6,3,0,1,14,22,26,6,10,10,0,0,23,0,25,4,18,29,18,22,19,13,9,27
0,15,10,17,22,28,27,29,10,0,24,0,22,19,22,14,14,28,27,5,29,18,7,21,12,9,13,19,27,28,13,22,0,5,19,0,24,12,15,21
20,26,1,2,17,25,21,24,9,6,4,20,12,8,28,25,6,3,0,1,15,4,27,19,14,11,26,8,20,28,5,12,24,9,0,23,22,3,0,23
16,26,1,2,17,25,21,24,9,6,4,20,0,8,28,25,6,3,0,1,14,22,26,6,10,10,0,0,23,0,23,4,18,29,18,2,4,19,11,27
27,19,2,17,14,10,26,10,18,9,10,0,6,23,5,12,9,5,2,9,9,1,5,15,8,17,3,25,28,26,2,6,19,19,19,4,5,14,15,27
27,19,10,29,25,10,26,10,18,9,10,0,6,23,5,12,9,5,2,9,9,1,5,15,8,17,3,25,28,26,2,6,19,19,19,4,5,14,15,27
18,29,19,16,25,22,8,8,21,25,17,16,12,0,2,4,27,22,8,22,14,28,4,16,21,18,12,22,26,0,8,4,7,13,4,8,13,2,2,7
20,26,1,2,17,25,8,8,21,25,17,16,12,0,2,4,27,22,8,22,14,28,4,16,5,18,12,22,26,0,8,4,7,13,4,8,13,23,2,7
25,29,4,4,27,23,17,8,10,4,17,0,8,26,14,0,27,11,5,15,22,12,3,25,1,9,28,17,19,6,0,4,22,1,23,16,3,19,4,11
16,26,1,2,17,25,21,24,23,6,4,20,0,8,28,25,6,3,0,11,14,22,26,6,10,10,0,0,23,0,23,4,18,29,16,22,18,5,25,4
20,16,8,21,15,26,4,26,26,8,15,20,16,17,25,29,16,9,25,6,11,16,12,24,4,26,15,20,15,3,9,12,1,1,27,11,16,19,9,16
10,23,13,1,14,1,16,18,11,8,24,16,0,8,8,14,16,21,15,13,0,0,28,5,19,20,22,9,26,19,24,29,0,22,12,8,15,28,6,24
27,19,10,29,25,24,7,2,23,2,13,11,28,16,26,28,21,28,20,10,1,1,7,16,11,15,11,15,17,5,9,4,20,8,25,0,25,14,24,9
0,15,10,17,22,28,27,29,6,0,24,0,22,19,22,14,14,28,27,5,29,18,7,21,12,9,13,21,0,27,25,23,4,17,26,22,19,13,9,27
18,29,19,16,25,22,21,24,9,6,4,20,12,8,28,25,6,3,0,1,15,4,27,19,14,11,26,14,20,28,5,12,24,9,0,23,22,3,0,23
13,6,0,12,13,13,16,25,9,0,13,7,11,14,8,2,14,29,3,1,19,14,24,16,5,10,6,10,26,22,4,4,11,8,22,21,29,25,5,2
3,10,2,17,14,18,26,29,22,15,14,21,11,2,3,22,11,22,23,11,10,29,9,24,10,22,2,22,27,24,25,23,19,8,28,0,25,14,23,1
20,26,1,2,17,25,21,24,9,6,4,20,12,8,28,25,6,3,0,1,14,22,26,6,10,10,0,17,19,6,0,4,22,1,23,16,3,19,4,11
13,6,0,12,13,13,16,25,10,0,13,7,19,14,8,2,14,29,3,1,19,14,9,24,10,22,2,22,27,24,20,6,19,17,26,22,19,13,9,27
13,6,0,28,13,13,16,25,9,0,13,7,11,14,8,2,14,29,3,1,19,14,24,16,5,10,6,14,16,21,19,18,11,21,13,6,15,26,16,16
25,29,4,4,27,23,17,8,10,4,17,0,8,26,14,0,27,11,5,15,22,12,3,25,1,2,3,8,12,22,3,14,23,8,13,8,15,28,6,1
18,21,8,14,26,9,9,12,27,15,14,21,20,2,15,28,20,14,10,4,18,23,3,11,22,19,15,20,15,3,9,12,1,1,27,11,16,5,9,16
20,16,8,21,15,26,4,26,26,8,15,20,16,17,25,29,16,9,25,6,18,16,12,24,4,26,21,14,11,15,18,12,6,22,12,29,16,23,4,0
7,8,17,10,25,16,0,27,9,7,13,12,17,8,27,15,10,1,15,19,11,27,18,29,5,11,5,27,23,5,24,7,6,26,16,22,18,5,25,4
8,0,0,18,14,22,12,28,20,28,22,10,0,6,27,0,22,0,4,25,20,17,1,28,10,22,23,14,26,21,19,18,11,21,13,6,15,26,16,16
10,23,13,1,14,1,16,18,11,8,24,16,0,8,8,14,16,21,15,13,0,0,28,5,19,20,22,9,26,19,24,29,0,22,12,20,0,21,18,18
7,22,13,17,6,18,4,3,4,27,19,3,5,29,8,16,10,11,22,15,28,18,3,19,5,3,1,14,8,2,17,0,6,7,20,29,2,1,10,11
24,15,4,22,26,10,7,20,29,2,13,11,28,16,26,0,27,11,5,15,22,12,3,25,1,9,28,17,19,6,0,4,22,1,23,16,24,19,4,11
20,11,29,11,24,25,13,11,23,12,21,1,23,4,29,28,20,14,10,4,18,23,3,11,22,19,20,10,9,28,7,23,16,15,19,0,24,22,14,3
12,22,10,29,15,19,5,15,23,25,8,20,28,1,15,26,14,18,24,7,28,25,3,25,1,19,21,14,11,15,18,12,6,17,16,22,18,5,25,4
24,15,4,22,26,10,7,2,29,2,13,11,28,16,26,28,17,21,15,29,14,27,19,11,21,4,19,5,15,3,7,16,25,10,19,5,17,7,7,13
3,10,0,18,14,22,12,28,20,12,22,18,19,6,27,0,22,0,4,25,20,17,1,28,10,22,23,14,26,21,19,18,11,21,13,6,15,26,16,16
18,29,19,16,25,22,8,8,21,25,17,16,12,0,2,4,27,22,8,22,14,28,4,16,5,18,12,22,26,0,8,4,7,13,4,8,13,2,2,7
12,4,13,23,25,2,3,17,7,2,9,29,5,10,23,6,3,1,1,17,25,23,5,26,21,17,21,14,11,15,18,12,6,17,18,2,4,19,11,27
8,0,0,18,14,22,12,28,20,12,22,18,19,6,27,0,22,0,4,25,20,17,1,28,21,22,23,14,26,21,19,18,11,21,13,6,15,26,16,16
25,29,4,4,27,23,17,8,0,4,17,0,8,26,14,0,27,11,5,15,22,12,3,25,1,2,3,8,12,22,3,14,23,8,13,8,15,28,6,24
